Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
EDIVAR DUTRA CALDAS,5219469,,EDIVAR DUTRA CALDAS,--,FÍSICA,AV PRESIDENTE VARGAS,271,(96)3223 8844,SALA M,CENTRO,68900070,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0121014,SMS,11/11/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305219469&VEstado=16&VCodMunicipio=160030,1600305219469,16,160030,53ff821ea918ff6b62a2a122
DSEI AP CASA DE SAUDE DO INDIO CASAI MACAPA,2021404,,DSEI DIST SANIT ESP INDIGENA AMAPA E NORTE DO PARA SESAI MS,--,JURÍDICA,RUA JOSE SERAFIM,543,(96)32142019,,ALVORADA,68900010,MACAPA - IBGE - 160030,AP,UNIDADE DE ATENCAO A SAUDE INDIGENA,UNIDADE DE APOIO INDIGENA,FEDERAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021404&VEstado=16&VCodMunicipio=160030,1600302021404,16,160030,53ff821fa918ff6b62a2a123
DRA DOUTORA,6684289,11767171000167,DOUTOURA LTDA ME,--,JURÍDICA,AV RIO VILA NOVA,19,,,CENTRO,68900092,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1089/2010 DVS/SEMSA/PMM,SMS,07/07/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306684289&VEstado=16&VCodMunicipio=160030,1600306684289,16,160030,53ff821fa918ff6b62a2a124
DPT DE VIG SANIT E CONT DE ZOONOSES,3043088,,PREFEITURA MUNICIPALDE MACAPA,--,JURÍDICA,RUA ELIEZER LEVY,513,(96)2131137,,JULIAO RAMOS,68908183,MACAPA - IBGE - 160030,AP,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303043088&VEstado=16&VCodMunicipio=160030,1600303043088,16,160030,53ff821fa918ff6b62a2a125
DORINELMA MARIA PACHECO ALBUQUERQUE VILT,3833313,,DORINELMA MARIA PACHECO ALBUQUERQUE VILT,--,FÍSICA,AV ERNESTINO BORGES,1227,,SALA 3,CENTRO,68900010,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303833313&VEstado=16&VCodMunicipio=160030,1600303833313,16,160030,53ff8220a918ff6b62a2a126
CRDA CLINICAS REUNIDAS DO AMAPA,3461793,01320544000101,CRA CLINICAS REUNIDAS DO AMAPA LTDA ME,--,JURÍDICA,RUA PROCOPIO ROLA,2080,,,SANTA RITA,68901335,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0406001,SES,30/03/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303461793&VEstado=16&VCodMunicipio=160030,1600303461793,16,160030,53ff8220a918ff6b62a2a127
CRISTIANA ISHIGURO,6819834,,CRISTIANA ISHIGURO,--,FÍSICA,AV COARACY NUNES,1123,9632233682,,CENTRO,68900010,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306819834&VEstado=16&VCodMunicipio=160030,1600306819834,16,160030,53ff8220a918ff6b62a2a128
CORPUS DIAGNOSTICOS MEDICOS,2021986,05938129000169,CORPUS DIAGNOSTICOS MEDICOS LTDA,--,JURÍDICA,AV PROCOPIO ROLA,104,(96)2231177,,CENTRAL,68900010,MACAPA - IBGE - 160030,AP,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,DUPLA,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021986&VEstado=16&VCodMunicipio=160030,1600302021986,16,160030,53ff8220a918ff6b62a2a129
CORPO DE BOMBEIRO MILITAR DO AMAPA,2021072,02954346000154,CORPO DE BOMBEIRO MILITAR DO AMAPA,--,JURÍDICA,AV PADRE JULIO MARIA LOMBARD,S/N,(96)2121226,,CENTRO,68904340,MACAPA - IBGE - 160030,AP,UNIDADE MOVEL TERRESTRE,,ESTADUAL,ESTADUAL,ADMINISTRACO DIRETA DE OUTROS ORGAOS (MEC,MEx,Marinha,etc),INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021072&VEstado=16&VCodMunicipio=160030,1600302021072,16,160030,53ff8221a918ff6b62a2a12a
CONSULTORIOS REUNIDOS,5269830,,ANA MARIA SEMBLANO BITTENCOURT,--,FÍSICA,AV ERNESTINO BORGES,1227,,,JESUS DE NAZARE,68908010,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,508,SMS,21/11/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305269830&VEstado=16&VCodMunicipio=160030,1600305269830,16,160030,53ff8221a918ff6b62a2a12b
CONSULTORIO ODONTOLOGICO DRA ROSANHE MELO,5434807,,ROSANHE ALVES MELO,--,FÍSICA,RUA SANTOS DUMONT,350,,,BURITIZAL,68900115,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305434807&VEstado=16&VCodMunicipio=160030,1600305434807,16,160030,53ff8221a918ff6b62a2a12c
CONSULTORIOS ASSOCIADOS,5275830,,MARY FERNANDA SOUZA DE ALMEIDA,--,FÍSICA,AV ERNESTINO BORGES,1227,,,JESUS DE NAZARE,68908010,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,032/2007,SMS,23/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305275830&VEstado=16&VCodMunicipio=160030,1600305275830,16,160030,53ff8222a918ff6b62a2a12d
CONSULTORIO MULTI PROFISSIONAL,3731944,,FABRICIO OLIVEIRA DA COSTA,--,FÍSICA,AV PRESIDENTE VARGAS,1901,3222-1070,,SANTA RITA,68900010,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303731944&VEstado=16&VCodMunicipio=160030,1600303731944,16,160030,53ff8222a918ff6b62a2a12e
CONSULTORIO MENEZES,7005679,13284420000199,A T L MENEZES ME,--,JURÍDICA,AV NACOES UNIDAS,84,,APT,PERPETUO SOCORRO,68906535,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,028/2012,SMS,16/01/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600307005679&VEstado=16&VCodMunicipio=160030,1600307005679,16,160030,53ff8223a918ff6b62a2a12f
CONSULTORIO DE FISIOTERAPIA,7216297,,MARCIA MARIA FORTUNATO RAMOS,--,FÍSICA,RUA MANOEL EUDOXIO PEREIRA,2182,9632232514,,TREM,68901150,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1940,SMS,27/09/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600307216297&VEstado=16&VCodMunicipio=160030,1600307216297,16,160030,53ff8223a918ff6b62a2a130
CONSULTORIO MEDICO GAMMACHI,5598311,03855868000161,G GAMMACHI,--,JURÍDICA,RAIMUNDO ALVARES DA COSTA,1227,,,JESUS DE NAZARE,68900110,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,912 DVSCZ / SEMSA / PMM,SMS,30/10/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305598311&VEstado=16&VCodMunicipio=160030,1600305598311,16,160030,53ff8223a918ff6b62a2a131
CONCEICAO RODRIGUES CAPIBERIBE,6723179,,CONCEICAO RODRIGUES CAPIBERIBE,--,FÍSICA,AV RAIMUNDO ALVARES DA COSTA,1445,09632221753,,JESUS DE NAZARE,68900074,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306723179&VEstado=16&VCodMunicipio=160030,1600306723179,16,160030,53ff8224a918ff6b62a2a132
CMI CENTRO DE MEDICINA INTEGRAL,2021730,23079098000110,CENTRO DE MEDICINA INTEGRAL E ANALISES CLINICAS LTDAME,--,JURÍDICA,AVN MENDONCA FURTADO,1970,(96)2236144,,SANTA RITA,68900010,MACAPA - IBGE - 160030,AP,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,DUPLA,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021730&VEstado=16&VCodMunicipio=160030,1600302021730,16,160030,53ff8224a918ff6b62a2a133
CLINIMAGEM,6618901,06091273000175,CLINIMAGEM LTDA,--,JURÍDICA,RUA ELIEZER LEVI,195,,,LAGUINHO,68900010,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306618901&VEstado=16&VCodMunicipio=160030,1600306618901,16,160030,53ff8224a918ff6b62a2a134
CLINICA SANTA RITA,3100472,14537278000107,CLINICA SANTA RITA LTDA,--,JURÍDICA,AV JOSE ANTONIO SIQUEIRA,751,(96)2225699,,JULIAO RAMOS,68900010,MACAPA - IBGE - 160030,AP,HOSPITAL ESPECIALIZADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,02060011,SES,01/03/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303100472&VEstado=16&VCodMunicipio=160030,1600303100472,16,160030,53ff8224a918ff6b62a2a135
CLINICA POPULAR PROMED,6908942,13762732000160,A S MARCAL,--,JURÍDICA,AV FAB,1907,096-32242762,SALA 1 2 3,CENTRO,68901259,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1233/2011,SMS,05/07/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306908942&VEstado=16&VCodMunicipio=160030,1600306908942,16,160030,53ff8225a918ff6b62a2a136
CLINICA MAXIMIN,6012647,09646369000140,CLINICA MAXIMIN E ASSOCIADOS S S LTDA,--,JURÍDICA,AV DEZOITO DE JULHO,42,,,NOVO BURITIZAL,68900102,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,708 DVSCZ / SEMSA / PMM,SMS,13/08/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306012647&VEstado=16&VCodMunicipio=160030,1600306012647,16,160030,53ff8225a918ff6b62a2a137
CLINICA DR ARTHUR TORRINHA,5279739,07508304000103,AMIATA CIA LTDA ME,--,JURÍDICA,AV MARIO CRUZ,14,,B,CENTRAL,68900740,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,14412,SMS,20/03/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305279739&VEstado=16&VCodMunicipio=160030,1600305279739,16,160030,53ff8226a918ff6b62a2a138
CLINICA DE OLHOS DR OLINTO AMORIM,5096308,07680039000146,O J G AMORIM NETO,--,JURÍDICA,RUA CANDIDO MENDES,1299,,,CENTRAL,68900100,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,407/DVSCZ/SEMSA/PMM,SMS,18/08/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305096308&VEstado=16&VCodMunicipio=160030,1600305096308,16,160030,53ff8226a918ff6b62a2a139
CLINICA DE GASTROENTEROLOGIA E ENDOSCOPIA DR NICODEMOS,5886058,19223243000117,CLINICA DR NICODEMOS NETO LTDA ME,--,JURÍDICA,AVENIDA PROFESSORA CORA DE CARVALHO,2088,,,SANTA RITA,68901335,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,323 DVSCZ / SEMSA / PMM,SMS,22/04/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305886058&VEstado=16&VCodMunicipio=160030,1600305886058,16,160030,53ff8226a918ff6b62a2a13a
CLINICA DE FISIOTERAPIA TURIBIO GUIMARAES,6371485,01725235000103,N C N GUIMARAES ME,--,JURÍDICA,AV CLODOVIO COELHO,732,096 3222-4122,,TREM,68902885,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306371485&VEstado=16&VCodMunicipio=160030,1600306371485,16,160030,53ff8227a918ff6b62a2a13b
CLINICA DE FISIOTERAPIA DRA PATRICIA DIAS,6536174,,PATRICIA DOS SANTOS DIAS,--,FÍSICA,RUA SAO JOSE,608,,B,LAGUINHO,68908194,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,734,SMS,20/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306536174&VEstado=16&VCodMunicipio=160030,1600306536174,16,160030,53ff8227a918ff6b62a2a13c
CLINICA DA MULHER,2022141,01285764000133,SOCIEDADE BENEFICIENTE MAE LUZIA SC LTDA,--,JURÍDICA,RUA GENERAL RONDON,2158,(96)224 3293,,CENTRO,68908080,MACAPA - IBGE - 160030,AP,HOSPITAL ESPECIALIZADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302022141&VEstado=16&VCodMunicipio=160030,1600302022141,16,160030,53ff8227a918ff6b62a2a13d
CLINICA BELO DENTE,3997065,,MARIA PRISCILA TAVARES PACHECO,--,FÍSICA,AV TAIDE TEIVE,1962,,,SANTA RITA,68901275,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,04.21.014,SES,03/07/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303997065&VEstado=16&VCodMunicipio=160030,1600303997065,16,160030,53ff8228a918ff6b62a2a13e
CLINIC ORTO SMILE,5004780,07966942000178,L A SILVA DA SILVA ME,--,JURÍDICA,RUA LEOPOLDO MACHADO,2183,,SALA 05,CENTRAL,68900067,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0121014,SES,24/07/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305004780&VEstado=16&VCodMunicipio=160030,1600305004780,16,160030,53ff8228a918ff6b62a2a13f
CLIDENT,6377084,10891241000121,MOURAO E FIGUEIREDO LTDA ME,--,JURÍDICA,RUA SANTOS DUMONT,1841,,,BURITIZAL,68900102,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306377084&VEstado=16&VCodMunicipio=160030,1600306377084,16,160030,53ff8229a918ff6b62a2a140
CLIAP CLINICA DE ATIVIDADES PSICOLOGICAS,5974283,09555366000100,CLIAP CLINICA DE ATIVIDADES PSICOLOGICAS LTDA ME,--,JURÍDICA,AV MENDONCA FURTADO,2130,,,SANTA RITA,68900102,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,500 DVSCZ / SEMSA / PMM,SMS,17/06/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305974283&VEstado=16&VCodMunicipio=160030,1600305974283,16,160030,53ff822aa918ff6b62a2a141
CEPAC CENTRO DIAG ANAT PATOL CITOPATOLOGIA,2021994,23068984000300,A C CAMBRAIA,--,JURÍDICA,AVN MENDONCA FURTADO,2130,(96)32220914,,SANTA RITA,68900010,MACAPA - IBGE - 160030,AP,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,05020045,SES,27/01/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600302021994&VEstado=16&VCodMunicipio=160030,1600302021994,16,160030,53ff822aa918ff6b62a2a142
CLINICA ANGIOLOGICA DR GUIMARAES,5687993,02628401000116,ARY CESAR PEIXOTO GUIMARAES ME,--,JURÍDICA,AV TAIDE TEIVE,1187,,,TREM,68900010,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305687993&VEstado=16&VCodMunicipio=160030,1600305687993,16,160030,53ff822ba918ff6b62a2a143
CLIMED INSTITUTO DE OLHOS DO AMAPA,3554635,34925982000144,MTR GONCALVES ME,--,JURÍDICA,AV FAB,1835,(96)2224000,,CENTRAL,68900010,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303554635&VEstado=16&VCodMunicipio=160030,1600303554635,16,160030,53ff822ca918ff6b62a2a144
CLIFOR CLINICA DE FONOAUDIOLOGIA E REABILITACAO,3415031,06165145000129,FBJLTDA ME,--,JURÍDICA,AV ERNESTINO BORGES,1367,(96)2232543,,JULIAO RAMOS,68900010,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0204023,SES,16/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303415031&VEstado=16&VCodMunicipio=160030,1600303415031,16,160030,53ff822ca918ff6b62a2a145
CENTROCOR,5974267,06960387000104,CENTROCOR CARDIOLOGIA E HEMODINAMICA,--,JURÍDICA,RUA CANDIDO MENDES,375,,,PERPETUO SOCORRPO,68905670,MACAPA - IBGE - 160030,AP,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,422 DVSCZ / SEMSA /PMM,SMS,19/05/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305974267&VEstado=16&VCodMunicipio=160030,1600305974267,16,160030,53ff822da918ff6b62a2a146
CEO CENTRO DE EXCELENCIA ODONTOLOGICA,3362779,06002624000124,CEO CENTRO DE EXCELENCIA ODONTOLOGICA LTDA,--,JURÍDICA,AV RAIMUNDO ALVARES DA COSTA,357,(96)2224388,B,CENTRO,68900010,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,DUPLA,EMPRESA PRIVADA,INDIVIDUAL,0121018,SES,27/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600303362779&VEstado=16&VCodMunicipio=160030,1600303362779,16,160030,53ff822da918ff6b62a2a147
CENTRO GERIATRICO ALDELCASTILO ABRIGO SAO JOSE,4006631,05994637000164,ASSOCIACAO DE VOLUNTARIOS DO AMAPA,--,JURÍDICA,AV PE JULIO MARIA LOMBAERD,S/N,,,SANTA RITA,68900030,MACAPA - IBGE - 160030,AP,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600304006631&VEstado=16&VCodMunicipio=160030,1600304006631,16,160030,53ff822da918ff6b62a2a148
CENTRO NUTRICIONAL DE MACAPA,6137490,10238238000103,K K B BARROSO ME,--,JURÍDICA,AV VINTE E SEIS DE JULHO,1271,,,NOVO BURITIZAL,68900102,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,915 DVS / SEMSA / PMM,SMS,18/11/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600306137490&VEstado=16&VCodMunicipio=160030,1600306137490,16,160030,53ff822da918ff6b62a2a149
FARMACIA POPULAR,5288231,05995766000258,PREFEITURA MUNICIPAL DE MACAPA,--,JURÍDICA,AV FAB,480,,,CENTRO,68902280,MACAPA - IBGE - 160030,AP,FARMACIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305288231&VEstado=16&VCodMunicipio=160030,1600305288231,16,160030,53ff822ea918ff6b62a2a14a
CENTRO DE PREVENCAO E REABILITACAO ODONTOLOGICA CENTR,5219477,03039184000191,MISAR EMPREENDIMENTOS LTDA,--,JURÍDICA,AV NACOES UNIDAS,1342,(96) 3222.25.06,,JESUS DE NAZARE,68900010,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,03.21.015,SES,24/07/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305219477&VEstado=16&VCodMunicipio=160030,1600305219477,16,160030,53ff822fa918ff6b62a2a14b
CENTRO DE OLHOS DR PAULO GUERRA,7236948,10547427000168,P F M GUERRA ME,--,JURÍDICA,RUA SANTOS DUMONT,904,,A,SANTA RITA,68901270,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0372,SMS,17/04/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600307236948&VEstado=16&VCodMunicipio=160030,1600307236948,16,160030,53ff822fa918ff6b62a2a14c
CENTRO DE ATENCAO PSICOSOCIAL PARA INFANCIA,5169984,,CAPS I,--,JURÍDICA,RUA REDENCAO,S/N,96 32131061,CONJUNTO PEDRINHAS,PEDRINHAS,68900020,MACAPA - IBGE - 160030,AP,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS INFANTO/JUVENIL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305169984&VEstado=16&VCodMunicipio=160030,1600305169984,16,160030,53ff822fa918ff6b62a2a14d
CENTRO CLINICO DA SEAMA,5530482,03065816000353,ASSOCIACAO EDUCACIONAL DA AMAZONIA,--,JURÍDICA,AV PIAUI,281,,,PACOVAL,68908250,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,08.16.47,SES,31/08/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305530482&VEstado=16&VCodMunicipio=160030,1600305530482,16,160030,53ff8230a918ff6b62a2a14e
CENTERCLIN,7241852,05807225000178,CENTERCLIN LTDA ME,--,JURÍDICA,RUA JOVINO DIANOA,1396,,,CENTRAL,68900075,MACAPA - IBGE - 160030,AP,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,2664/2012,SMS,19/12/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600307241852&VEstado=16&VCodMunicipio=160030,1600307241852,16,160030,53ff8231a918ff6b62a2a14f
CENTRO CARDIOLOGICO,5303001,03872831000141,G G VIEIRA,--,JURÍDICA,RUA HILDEMAR MAIA,583,(96)2222236,,SANTA RITA,68900010,MACAPA - IBGE - 160030,AP,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,277DVSCZ/S,SMS,02/06/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1600305303001&VEstado=16&VCodMunicipio=160030,1600305303001,16,160030,53ff8231a918ff6b62a2a150
