Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
CENTRO CLINICO DR JOSE CARLOS PASSOS,4013468,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,PRACA AUGUSTO SEVERO,281,32329198,,RIBEIRA,59012380,NATAL - IBGE - 240810,RN,POLICLINICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408104013468&VEstado=24&VCodMunicipio=240810,2408104013468,24,240810,54080a813bf838dd34872c77
CENTRO CLINICO UNIMED,5995396,08380701000458,UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHOS MEDICOS,--,JURÍDICA,RUA ANTONIO BASILIO,3600,32206300,,LAGOA NOVA,59056500,NATAL - IBGE - 240810,RN,COOPERATIVA,,PRIVADA,MUNICIPAL,COOPERATIVA,MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105995396&VEstado=24&VCodMunicipio=240810,2408105995396,24,240810,54080a833bf838dd34872c78
CENTRO CLINICO DO VALE,3979490,03854145000148,CENTRO CLINICO DO VALE LTDA,--,JURÍDICA,RUA CORONEL JOAQUIM MANOEL,615,,SALA 612,PETROPOLIS,59012330,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,847,SMS,04/02/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103979490&VEstado=24&VCodMunicipio=240810,2408103979490,24,240810,54080a833bf838dd34872c79
CENTRO CARDIOLOGICO,5309344,24518367000160,CENTRO CARDIOLOGICO DE NATAL SC LTDA,--,JURÍDICA,RUA AURIS COELHO,235,40092008,,LAGOA NOVA,59075050,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1437,SMS,18/07/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105309344&VEstado=24&VCodMunicipio=240810,2408105309344,24,240810,54080a833bf838dd34872c7a
CENTRO CLINICO DE IGAPO,2679418,40990277000123,CENTRO CLINICO IGAPO LTDA,--,JURÍDICA,AV BACHAREL TOMAZ LANDIM,335,(84)2142682,,IGAPO,59104000,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,760/02,SMS,28/06/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102679418&VEstado=24&VCodMunicipio=240810,2408102679418,24,240810,54080a853bf838dd34872c7b
CENTRO CLINICO DE ENDOCLINOLOGIA,6621902,11738905000180,CENTRO CLINICO DE ENDOCRINOLOGIA LTDA,--,JURÍDICA,AVENIDA AFONSO PENA,757,32215100,,PETROPOLIS,59020100,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1214,SMS,05/10/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408106621902&VEstado=24&VCodMunicipio=240810,2408106621902,24,240810,54080a853bf838dd34872c7c
CENTRO CLINICO DO CIDADAO LTDA,7054386,07676193000144,CENTRO CLINICO DO CIDADAO LTDA,--,JURÍDICA,AVENIDA PRUDENTE DE MORAIS,513,3553,,ALECRIM,59031200,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,889,SMS,27/06/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408107054386&VEstado=24&VCodMunicipio=240810,2408107054386,24,240810,54080a853bf838dd34872c7d
CENTRO AVANCADO DE OFTALMOLOGIA,3931943,01502746000166,CENTRO AVANCADO DE OFTALMOLOGIA DO RIO GRANDE DO NORTE LTDA,--,JURÍDICA,RUA CEARA MIRIM,694,84 32115993/3344,CONSULTORIO 05,TIROL,59020240,NATAL - IBGE - 240810,RN,HOSPITAL/DIA - ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,353,,10/03/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103931943&VEstado=24&VCodMunicipio=240810,2408103931943,24,240810,54080a853bf838dd34872c7e
CENTRO CLINICO DAS ROCAS,2408619,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,RUA SAO JOAO DE DEUS,S/N,(84)2328540,,ROCAS,59010690,NATAL - IBGE - 240810,RN,POLICLINICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102408619&VEstado=24&VCodMunicipio=240810,2408102408619,24,240810,54080a853bf838dd34872c7f
CENTRAL ESTADUAL DE TRANSPLANTES CNCDO RN,7550626,,SECRETARIA ESTADUAL DE SAUDE DO RN,--,JURÍDICA,AV DEODORO DA FONSECA,730,,1 ANDAR,CIDADE ALTA,59025400,NATAL - IBGE - 240810,RN,CENTRAL DE NOTIFICACAO,CAPTACAO E DISTRIB DE ORGAOS ESTADUAL,CENTRAL DE NOTIFICACAO,CAPTACAO E DISTRIB DE ORGAOS SEDE,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408107550626&VEstado=24&VCodMunicipio=240810,2408107550626,24,240810,54080a853bf838dd34872c80
CENTRAL DE REGULACAO DE NATAL,6300944,,SECRETARIA MUNICIPAL DE SAUDE DE,--,JURÍDICA,RUA JOAO PESSOA,324,8432328544,,CIDADE ALTA,59025500,NATAL - IBGE - 240810,RN,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408106300944&VEstado=24&VCodMunicipio=240810,2408106300944,24,240810,54080a863bf838dd34872c81
CENTRAL DE AMBULANCIA DO CORPO DE BOMBEIROS,2679930,,CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO NORTE,--,JURÍDICA,AVENIDA ALEXANDRINO DE ALENCAR,908,(84) 32326871,,LAGOA SECA,59030350,NATAL - IBGE - 240810,RN,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,MUNICIPAL,ADMINISTRACAO INDIRETA - EMPRESA PUBLICA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102679930&VEstado=24&VCodMunicipio=240810,2408102679930,24,240810,54080a863bf838dd34872c82
CENTERPREV,5220246,03317271000163,CENTERPREV CENTRO DE PREVENCAO E CHECKUP S A LTDA,--,JURÍDICA,AV CAMPOS SALES,782,32111225,,TIROL,59020300,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,537/08,SMS,28/03/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105220246&VEstado=24&VCodMunicipio=240810,2408105220246,24,240810,54080a863bf838dd34872c83
CEN CENTRO DE ENDOCRINOLOGIA DE NATAL LTDA,3358313,08704439000107,CEN CENTRO DE ENDOCRINOLOGIA DE NATAL LTDA,--,JURÍDICA,AV AFONSO PENA,757,(84)2226328,,TIROL,59020100,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1067,SMS,14/07/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103358313&VEstado=24&VCodMunicipio=240810,2408103358313,24,240810,54080a883bf838dd34872c84
CELP,6543391,08964791000181,CELP CENTRAL DE EXAMES LABORATORIAIS E PESQUISAS LTDA,--,JURÍDICA,RUA PARAIBA,116,3205-2259,,CIDADE DA ESPERANCA,59070200,NATAL - IBGE - 240810,RN,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1114,SMS,19/07/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408106543391&VEstado=24&VCodMunicipio=240810,2408106543391,24,240810,54080a8b3bf838dd34872c85
CEMED,3357287,08597650000178,CEMED CENTRO DE MEDICINA OCUPACIONAL SC LTDA,--,JURÍDICA,RUA ANGELO VARELA,1023,(84)2114307,,TIROL,59015010,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,237,SMS,16/02/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103357287&VEstado=24&VCodMunicipio=240810,2408103357287,24,240810,54080a8c3bf838dd34872c86
CEMPRI,5194245,02579907000182,CLINICA MEDICA E PEDAGOGIA TNTEGRADA LTDA,--,JURÍDICA,AV ROMUALDO GALVAO,2037,32225756,,LAGOA NOVA,59056105,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2507,SMS,10/11/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105194245&VEstado=24&VCodMunicipio=240810,2408105194245,24,240810,54080a8c3bf838dd34872c87
CEIT CENTRO INTEGRADO DE TERAPIAS,6754015,13428973000178,MONTENEGRO FISIOTERAPIA E PSICOLOGIA LTDA,--,JURÍDICA,AVENIDA LIMA E SILVA,1611,99876402,,LAGOA NOVA,59075710,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,475,SMS,08/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408106754015&VEstado=24&VCodMunicipio=240810,2408106754015,24,240810,54080a8c3bf838dd34872c88
CEDIGE,3358569,24537235000185,CEENTRO DIAGNOSTICO DE GASTROENTEROLOGIA,--,JURÍDICA,AV HERMES DA FOSECA,1159,(84)2112545,,TIROL,59014615,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,872,SMS,12/06/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103358569&VEstado=24&VCodMunicipio=240810,2408103358569,24,240810,54080a8d3bf838dd34872c89
CEFOP,6108830,02254659000108,CENTRO INTEGRADO DE FONOALDIOLOGIA E PSICOLOGIA LTDA S S,--,JURÍDICA,RUA DR MUCIO GALVAO,412,,,TIROL,59022530,NATAL - IBGE - 240810,RN,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2979,SMS,23/12/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408106108830&VEstado=24&VCodMunicipio=240810,2408106108830,24,240810,54080a8e3bf838dd34872c8a
CEAO,3232670,04654780000144,CENTRO DE ESTUDOS E ASSISTENCIA ODONTOLOGICA LTDA,--,JURÍDICA,RUA GENERAL OLIVEIRA GALVAO,1103,(84)2215039,,TIROL,59015120,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,003,SMS,04/01/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103232670&VEstado=24&VCodMunicipio=240810,2408103232670,24,240810,54080a8e3bf838dd34872c8b
CEDILAB CENTRO DE DIAGNOSTICO LABORATORIAL,6354181,10671617000192,MARILA C LIMA ME,--,JURÍDICA,AVENIDA FLORIANO PEIXOTE,263,30829112,SALA 05 1 ANDAR,PETROPOLIS,59020500,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,297,SMS,01/10/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408106354181&VEstado=24&VCodMunicipio=240810,2408106354181,24,240810,54080a8f3bf838dd34872c8c
CECAN,8004684,08428765000481,LIGA NORTERIOGRANDENSE CONTRA O CANCER,--,JURÍDICA,AV MIGUEL CASTRO,1385,(84) 40095500,,NAZARE,59062000,NATAL - IBGE - 240810,RN,HOSPITAL ESPECIALIZADO,ONCOLOGIA,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,MANTIDA,1298,SMS,12/08/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408108004684&VEstado=24&VCodMunicipio=240810,2408108004684,24,240810,54080a8f3bf838dd34872c8d
CEAME,7038062,04169361000206,CEAME CENTRO ESPECIALIZADO DE ATENDIMENTO MEDICO S S LTDA,--,JURÍDICA,RUA JOAQUIM MANOEL,615,32028383,SALA 02,PETROPOLIS,59012330,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408107038062&VEstado=24&VCodMunicipio=240810,2408107038062,24,240810,54080a903bf838dd34872c8e
CEAME,5630754,04169361000117,CENTRO ESPECIALIZADO DE ATENDIMENTO MEDICO S S LTDA,--,JURÍDICA,RUA ANGELO VARELA,1047,36114660,,TIROL,59015010,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,892,SMS,21/06/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105630754&VEstado=24&VCodMunicipio=240810,2408105630754,24,240810,54080a903bf838dd34872c8f
CASILLO PRAXEDES DE AQUINO,3244032,,CASILLO PRAXEDES DE AQUINO,--,FÍSICA,TV GENERAL VARELA,330,,,CIDADE ALTA,59025120,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1178/04,SMS,07/06/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103244032&VEstado=24&VCodMunicipio=240810,2408103244032,24,240810,54080a913bf838dd34872c90
CASSI RIO GRANDE DO NORTE RN,3551792,33719485000984,CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL,--,JURÍDICA,RUA ANGELO VARELA,1058,(84)32011199,,TIROL,59015010,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,696,SMS,20/04/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103551792&VEstado=24&VCodMunicipio=240810,2408103551792,24,240810,54080a913bf838dd34872c91
CASA DE SAUDE SAO LUCAS,2654016,08319329000121,CASA DE SAUDE SAO LUCAS SA,--,JURÍDICA,RUA MAXARANGUAPE,614,(84)3220-5433,,TIROL,59020160,NATAL - IBGE - 240810,RN,HOSPITAL GERAL,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,057/01,SMS,22/01/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102654016&VEstado=24&VCodMunicipio=240810,2408102654016,24,240810,54080a923bf838dd34872c92
CASA MENINO JESUS,2654105,,FUNDACAO ESTADUAL DA CRIANCA E DO ADOLESCENTE,--,JURÍDICA,RUA PRESIDENTE QUARESMA,889,(84)2326260,,ALECRIM,59022150,NATAL - IBGE - 240810,RN,POLICLINICA,,ESTADUAL,MUNICIPAL,ADMINISTRACAO INDIRETA - FUNDAÇÃO PUBLICA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102654105&VEstado=24&VCodMunicipio=240810,2408102654105,24,240810,54080a923bf838dd34872c93
CASA DA CRIANCA,2408899,08342974000165,SECRETARIA MUNICIPAL DE SAUDE NATAL RN,--,JURÍDICA,RUA ZACARIAS MONTEIRO,241,(84) 2212969,,MORRO BRANCO,59015290,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102408899&VEstado=24&VCodMunicipio=240810,2408102408899,24,240810,54080a933bf838dd34872c94
CASA DA CRIANCA E DO ADOLESCENTE DEFICIENTE,2679922,,FUNDACAO EST DA CRIANCA E DO ADOLESCENTE,--,JURÍDICA,RUA PRESIDENTE QUARESMA,889,(84)2326261,,ALECRIM,59031150,NATAL - IBGE - 240810,RN,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,ESTADUAL,MUNICIPAL,ADMINISTRACAO INDIRETA - FUNDAÇÃO PUBLICA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102679922&VEstado=24&VCodMunicipio=240810,2408102679922,24,240810,54080a943bf838dd34872c95
CARDIORITIMO,6639186,05502079000172,CARDIORITIMO LTDA,--,JURÍDICA,AVENIDA RODRIGUES ALVES,1115,32116289,,TIROL,59020200,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1333,SMS,03/08/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408106639186&VEstado=24&VCodMunicipio=240810,2408106639186,24,240810,54080a943bf838dd34872c96
CARDIODONT,5438578,08435899000187,CARDIODONT SERVICOS E COMERCIO LTDA,--,JURÍDICA,RUA JOAQUIM MANOEL,615,40068009,SALA 903,PETROPOLIS,59012330,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,298,SMS,12/02/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105438578&VEstado=24&VCodMunicipio=240810,2408105438578,24,240810,54080a953bf838dd34872c97
CASN,2409143,08276354000175,COMUNIDADE ASSISTENCIAL SINDICAL DE NATAL,--,JURÍDICA,RUA GONCALVES LEDO,845,(84)2111866,,CIDADE ALTA,59025330,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,SINDICATO,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102409143&VEstado=24&VCodMunicipio=240810,2408102409143,24,240810,54080a953bf838dd34872c98
CARDIOCLINICA DR OVIDIO FERNANDES,4013646,08231904000130,CLINICA PROCARDIARCO DE NATAL S S LTDA,--,JURÍDICA,RUA JUNDIAI,648,(84)40061700,,TIROL,59020120,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,830/03,SMS,10/06/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408104013646&VEstado=24&VCodMunicipio=240810,2408104013646,24,240810,54080a963bf838dd34872c99
CASA SAUDE PETROPOLIS,2656949,08423758000144,CASA DE SAUDE PETROPOLIS,--,JURÍDICA,RUA MAJOR AFONSO MAGALHAES,292,(84)32023881,,PETROPOLIS,59014170,NATAL - IBGE - 240810,RN,HOSPITAL ESPECIALIZADO,MATERNIDADE,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1116,SMS,16/09/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102656949&VEstado=24&VCodMunicipio=240810,2408102656949,24,240810,54080a963bf838dd34872c9a
CARLOS ALEXANDRE CAVALCANTI XAVIER,3244059,,CARLOS ALEXANDRE CAVALCANTI XAVIER,--,FÍSICA,RUA JOSE DE ALENCAR,824,(84)2114603,,CIDADE ALTA,59025140,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1471,SMS,12/07/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103244059&VEstado=24&VCodMunicipio=240810,2408103244059,24,240810,54080a963bf838dd34872c9b
CARDIOCENTRO SAO LUCAS,2766566,40986515000127,CARDIOCENTRO SC LTDA,--,JURÍDICA,AV CAMPOS SALES,762,(84)2114166,,TIROL,59020300,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1390/02,SMS,26/08/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102766566&VEstado=24&VCodMunicipio=240810,2408102766566,24,240810,54080a973bf838dd34872c9c
CARDIA SERVICOS MEDICOS,3404544,05972246000149,CARDIA SERVICOS MEDICOS LTDA,--,JURÍDICA,RUA TUIUTI,768,3201-7481 /3212-1744,,PETROPOLIS,59014160,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1844,SMS,24/08/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103404544&VEstado=24&VCodMunicipio=240810,2408103404544,24,240810,54080a993bf838dd34872c9d
CARDIOCLINICA,3608484,41002130000140,S GURGEL SERVICOS MEDICOS LTDA,--,JURÍDICA,RUA JUNDIAI,648,(84)40061700,,TIROL,59020000,NATAL - IBGE - 240810,RN,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1443,SMS,29/07/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103608484&VEstado=24&VCodMunicipio=240810,2408103608484,24,240810,54080a993bf838dd34872c9e
CARDIONUCLEAR,5619904,09181820000100,CARDIONUCLEAR NATAL LTDA,--,JURÍDICA,AV AFONSO PENA,744,4008-4707,,TIROL,59067720,NATAL - IBGE - 240810,RN,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,DUPLA,EMPRESA PRIVADA,INDIVIDUAL,1558,SMS,27/11/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105619904&VEstado=24&VCodMunicipio=240810,2408105619904,24,240810,54080a993bf838dd34872c9f
CAPS III LESTE,2408643,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,RUA PACIFICO DE MEDEIROS,1251,32328575,,BARRO VERMELHO,59020200,NATAL - IBGE - 240810,RN,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102408643&VEstado=24&VCodMunicipio=240810,2408102408643,24,240810,54080a9b3bf838dd34872ca0
CAPS AD II NORTE,2679523,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,AV PAULISTANA,2109,32328232,,POTENGI,59108120,NATAL - IBGE - 240810,RN,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS ALCOOL E DROGA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102679523&VEstado=24&VCodMunicipio=240810,2408102679523,24,240810,54080a9b3bf838dd34872ca1
CAPS II OESTE,2409127,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,RUA MURILO DE MELO,1924,32328460,,LAGOA NOVA,59062260,NATAL - IBGE - 240810,RN,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102409127&VEstado=24&VCodMunicipio=240810,2408102409127,24,240810,54080a9c3bf838dd34872ca2
CAPS AD III LESTE 24H,2408716,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,RUA MONSENHOR SEVERIANO,443,32328565,,TIROL,59020080,NATAL - IBGE - 240810,RN,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS ALCOOL E DROGA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408102408716&VEstado=24&VCodMunicipio=240810,2408102408716,24,240810,54080a9c3bf838dd34872ca3
CAPS II INFANTIL,5358329,,SECRETARIA MUNICIPAL DE SAUDE NATAL RN,--,JURÍDICA,AVENIDA CAPITAO MOR GOLVEIA,S/N,32328933,,CIDADE DA ESPERANCA,59070400,NATAL - IBGE - 240810,RN,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS INFANTO/JUVENIL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408105358329&VEstado=24&VCodMunicipio=240810,2408105358329,24,240810,54080a9c3bf838dd34872ca4
CANSULTORIO DR LEVI HIGINO,3747328,,LEVI HIGINO JALES JUNIOR,--,FÍSICA,AVENIDA HERMES DA FONSECA,1078,99263932,,TIROL,59020000,NATAL - IBGE - 240810,RN,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,171,SMS,21/02/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2408103747328&VEstado=24&VCodMunicipio=240810,2408103747328,24,240810,54080a9c3bf838dd34872ca5
