Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
JOSE MARIA DA ROCHA PITA,2490544,,JOSE MARIA DA ROCHA PITA,--,FÍSICA,PRACA VISCONDE DA PARNAIBA,S/N,(86)4621885,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,09,SMS,08/01/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490544&VEstado=22&VCodMunicipio=220700,2207002490544,22,220700,54085246fd85f1404fdb64b1
JOSE ALBERTO DE CARVALHO TORRES,3017567,,JOSE ALBERTO DE CARVALHO TORRES,--,FÍSICA,RUA ZACARIAS DE GOES,235,,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207003017567&VEstado=22&VCodMunicipio=220700,2207003017567,22,220700,54085248fd85f1404fdb64b2
JOSE FRANCISCO ALVES FILHO,2490749,,JOSE FRANCISCO ALVES FILHO,--,FÍSICA,RUA ZACARIAS DE GOIS,55,,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,110,SMS,10/01/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490749&VEstado=22&VCodMunicipio=220700,2207002490749,22,220700,54085248fd85f1404fdb64b3
HOSPITAL DONINHA ROCHA,2323990,05385414000280,E ANGELINE E CIA LTDA,--,JURÍDICA,RUA RUI BARBOSA,470,(86)4621352,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,HOSPITAL GERAL,,PRIVADA,DUPLA,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002323990&VEstado=22&VCodMunicipio=220700,2207002323990,22,220700,54085248fd85f1404fdb64b4
HOSP NOSSA SENHORA DAS VITORIAS,2609673,97351266000110,HOSP NOSSA SENHORA DAS VITORIAS,--,JURÍDICA,RUA PADRE SILVA,321,(89)34621901,,JUREMINHA,64500000,OEIRAS - IBGE - 220700,PI,HOSPITAL GERAL,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,119,SMS,20/08/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002609673&VEstado=22&VCodMunicipio=220700,2207002609673,22,220700,54085249fd85f1404fdb64b5
HOSP REG DEOLINDO COUTO,2777762,06553564001371,HOSP REG DEOLINDO COUTO,--,JURÍDICA,AV RUI BARBOSA,586,(86)4621213,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,HOSPITAL GERAL,,ESTADUAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002777762&VEstado=22&VCodMunicipio=220700,2207002777762,22,220700,5408524afd85f1404fdb64b6
HOSP E MAT BOM JESUS DOS PASSOS,5442095,04920607000140,HOSP E MAT BOM JESUS DOS PASSOS LTDA,--,JURÍDICA,AV TOTONHO FREITAS,240,(89)34624098,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,HOSPITAL GERAL,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,116,SMS,27/06/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207005442095&VEstado=22&VCodMunicipio=220700,2207005442095,22,220700,5408524afd85f1404fdb64b7
FRANCISCO XAVIER PEREIRA FILHO,2490722,,FRANCISCO XAVIER PEREIRA FILHO,--,FÍSICA,AV SANTOS DUMONT,100,(89) 4629539,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490722&VEstado=22&VCodMunicipio=220700,2207002490722,22,220700,5408524afd85f1404fdb64b8
FRANCISCO JAPHET BARBOSA DE ALBUQUERQUE,2490692,,FRANCISCO JAPHET BARBOSA DE ALBUQUERQUE,--,FÍSICA,AV JOSE TAPETY,S/N,,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490692&VEstado=22&VCodMunicipio=220700,2207002490692,22,220700,5408524bfd85f1404fdb64b9
FIRMINO BARROSO SOBRINHO,2490668,,FIRMINO BARROSO SOBRINHO,--,FÍSICA,R CLODOALDO FREITAS,101,(89) 4621384,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490668&VEstado=22&VCodMunicipio=220700,2207002490668,22,220700,5408524cfd85f1404fdb64ba
DEOLINDO FERRAZ NUNES FILHO,2490552,,DEOLINDO FERRAZ NUNES FILHO,--,FÍSICA,RUA CANDIDO ALEIXO,S/N,(89) 4621716,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,108,SMS,09/01/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490552&VEstado=22&VCodMunicipio=220700,2207002490552,22,220700,5408524dfd85f1404fdb64bb
CS DR PAULO DE TARSO,2443201,,SMS DE OEIRAS,--,JURÍDICA,AV ASSUERO REGO,S/N,,,RODAGEM DE FLORIANO,64500000,OEIRAS - IBGE - 220700,PI,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,013,SMS,24/03/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002443201&VEstado=22&VCodMunicipio=220700,2207002443201,22,220700,5408524dfd85f1404fdb64bc
CLINICA OEIRENSE,2490714,00665666000169,A R DE CARVALHO JUNIOR,--,JURÍDICA,RUA SANTOS DUMONT,100,(89) 3462 2416,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,060,SMS,05/01/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490714&VEstado=22&VCodMunicipio=220700,2207002490714,22,220700,5408524efd85f1404fdb64bd
CLINICA MATERNO INFANTIL DE OEIRAS,3333353,02756547000147,CLINICA MATERNO INFANTIL DE OEIRAS LTDA,--,JURÍDICA,RUA DAGOBERTO CARVALHO,625,(89)34622540,,OEIRAS NOVA,64500000,OEIRAS - IBGE - 220700,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,CL.09.081.07,SES,24/07/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207003333353&VEstado=22&VCodMunicipio=220700,2207003333353,22,220700,5408524efd85f1404fdb64be
CLINICA EQUILIBRIO,6832423,10927976000168,IURI DE REIS FEITOSA,--,JURÍDICA,RUA ANDRE HOLANDA,600,,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207006832423&VEstado=22&VCodMunicipio=220700,2207006832423,22,220700,5408524ffd85f1404fdb64bf
CLINICA DR EUDES,7478003,18330350000181,F EUDES C B NUNES ME,--,JURÍDICA,RUA ZACARIAS DE GOES,235,,SALA 02,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0036,SMS,27/01/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207007478003&VEstado=22&VCodMunicipio=220700,2207007478003,22,220700,5408524ffd85f1404fdb64c0
CLINICA DE OLHOS DR JOAQUIM DIAS E LABORAT DE ANALISES,3578933,04454298000160,CLINICA DE OLHOS DR JOAQUIM DIAS E LABORAT DE ANALISES,--,JURÍDICA,RUA ANDRE HOLANDA,S/N,(89)34623452,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,FUNDACAO PRIVADA,INDIVIDUAL,91,SMS,08/07/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207003578933&VEstado=22&VCodMunicipio=220700,2207003578933,22,220700,54085250fd85f1404fdb64c1
CITOLAB,3542564,01875943000120,E SOARES DE SOUSA SERVICOS LTDA,--,JURÍDICA,RUA ZACARIAS DE GOES,235,(89)34621076,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,30506,SMS,10/02/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207003542564&VEstado=22&VCodMunicipio=220700,2207003542564,22,220700,54085250fd85f1404fdb64c2
FISIOFERNANDES,7228120,16714169000143,P H C FERNANDES ME,--,JURÍDICA,AV SANTOS DUMONT,90,89-34622416,SALA 02,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0028,SMS,12/03/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207007228120&VEstado=22&VCodMunicipio=220700,2207007228120,22,220700,54085251fd85f1404fdb64c3
CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO DE OEIRAS,5384834,,PM DE OEIRAS,--,JURÍDICA,AV ISAIAS COELHO,S/N,,,OEIRAS NOVA,64500000,OEIRAS - IBGE - 220700,PI,CLINICA/CENTRO DE ESPECIALIDADE,CEO-I,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207005384834&VEstado=22&VCodMunicipio=220700,2207005384834,22,220700,54085251fd85f1404fdb64c4
CAPS DE OEIRAS,3541142,,OEIRAS PREFEITURA,--,JURÍDICA,RUA TOTONIO FREITAS,105,(89)34622467,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,81/2005,SMS,30/05/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207003541142&VEstado=22&VCodMunicipio=220700,2207003541142,22,220700,54085253fd85f1404fdb64c5
CENTRO DE ENDOSCOPIA DE OEIRAS SC,2324318,00132975000173,CENTRO DE ENDOSCOPIA DE OEIRAS SC,--,JURÍDICA,AV RUI BARBOSA,600,(89) 34621709,,OEIRAS NOVA,64500000,OEIRAS - IBGE - 220700,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,048,SMS,05/01/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002324318&VEstado=22&VCodMunicipio=220700,2207002324318,22,220700,54085253fd85f1404fdb64c6
APAE DE OEIRAS,7520999,07681885000180,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE OEIRAS,--,JURÍDICA,AV JOSE TAPETY,S/N,8994334079,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,0065,SMS,10/02/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207007520999&VEstado=22&VCodMunicipio=220700,2207007520999,22,220700,54085253fd85f1404fdb64c7
ANALISA LABORATORIO CLINICO,2324105,03199630000125,ANALISES CLINICAS EVANDRO CARVALHO LTDA ME,--,JURÍDICA,AV JOEL CAMPOS,644,(89)34621487,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,015,SMS,05/07/2000,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002324105&VEstado=22&VCodMunicipio=220700,2207002324105,22,220700,54085255fd85f1404fdb64c8
ANTONIO MOURA DE ARAUJO,3013022,,CONSULTORIO ANTONIO MOURA DE ARAUJO,--,FÍSICA,RUA PADRE SILVA,S/N,(89) 4621901,ZONA URBANA,JUREMENHA,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,35,SMS,17/11/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207003013022&VEstado=22&VCodMunicipio=220700,2207003013022,22,220700,54085255fd85f1404fdb64c9
ALUISO ANSELMO SANTOS RABELO,2490684,,ALUISIO ANSELMO SANTOS RABELO,--,FÍSICA,AV SANTOS DUMONT,100,( )4622539,,OEIRAS NOVA,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490684&VEstado=22&VCodMunicipio=220700,2207002490684,22,220700,54085255fd85f1404fdb64ca
ACADEMIA FISIOFITNESS,6756654,09392422000124,RONDNELLY MARQUES CAMARCO,--,JURÍDICA,AVENIDA CANDIDO ALEIXO,159,89-9409-8973,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0020,SMS,22/02/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207006756654&VEstado=22&VCodMunicipio=220700,2207006756654,22,220700,54085256fd85f1404fdb64cb
ABIDIAS VIANA DOS SANTOS JUNIOR,2365340,,ABDIAS VIANA DOS SANTOS JUNIOR,--,FÍSICA,RUA DAGOBERTO CARVALHO,625,(86)4621221,,OEIRAS NOVA,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,051,SMS,05/01/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002365340&VEstado=22&VCodMunicipio=220700,2207002365340,22,220700,54085257fd85f1404fdb64cc
USF DE PALMEIRA DO PI PSF,2325705,,SMS DE PALMEIRA DO PIAUI,--,JURÍDICA,AV JOSE LUZ,268,35681245,,CENTRO,64925000,PALMEIRA DO PIAUI - IBGE - 220740,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,01,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207402325705&VEstado=22&VCodMunicipio=220740,2207402325705,22,220740,54085258fd85f1404fdb64cd
UMS MIGUEL PINHEIRO LOPES,2778467,,SMS DE PALMEIRA DO PIAUI,--,JURÍDICA,RUA SIMAO BORGES,S/N,(86)5681193,,CENTRO,64925000,PALMEIRA DO PIAUI - IBGE - 220740,PI,UNIDADE MISTA,,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207402778467&VEstado=22&VCodMunicipio=220740,2207402778467,22,220740,54085258fd85f1404fdb64ce
PS SAO FRANCISCO PSF,2325667,,SMS DE PALMEIRA DO PIAUI,--,JURÍDICA,POVOADO SAO FRANCISCO,S/N,35681245,URUCUI,ZONA RURAL,64925000,PALMEIRA DO PIAUI - IBGE - 220740,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,036,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207402325667&VEstado=22&VCodMunicipio=220740,2207402325667,22,220740,54085259fd85f1404fdb64cf
SECRETARIA MUNICIPAL DE SAUDE DE PALMEIRA DO PIAUI,6937209,,SMS DE PALMEIRA DO PIAUI,--,JURÍDICA,AV CENTRAL,S/N,,CENTRO,CENTRO,64925000,PALMEIRA DO PIAUI - IBGE - 220740,PI,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207406937209&VEstado=22&VCodMunicipio=220740,2207406937209,22,220740,54085259fd85f1404fdb64d0
PS MALVA,2325675,,SMS DE PALMEIRA DO PIAUI,--,JURÍDICA,LOCALIDADE MALVA,S/N,(86) 5681245,,ZONA RURAL,64925000,PALMEIRA DO PIAUI - IBGE - 220740,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207402325675&VEstado=22&VCodMunicipio=220740,2207402325675,22,220740,5408525afd85f1404fdb64d1
PS BREJO NOVO,2325691,,SMS PALMEIRA DO PIAUI,--,JURÍDICA,BREJO NOVO,S/N,(86)5681102,,ZONA RURAL,64925000,PALMEIRA DO PIAUI - IBGE - 220740,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207402325691&VEstado=22&VCodMunicipio=220740,2207402325691,22,220740,5408525bfd85f1404fdb64d2
SMS DE PEDRO II,3024326,,SECRETARIA MUNICIPAL DE SAUDE DE PEDRO II,--,JURÍDICA,PRACA DOMINGOS MOURAO,S/N,8632711111,,CENTRO,64255000,PEDRO II - IBGE - 220790,PI,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207903024326&VEstado=22&VCodMunicipio=220790,2207903024326,22,220790,5408525bfd85f1404fdb64d3
SAMU 192 PEDRO II,7177704,,SMS DE PEDRO II,--,JURÍDICA,RUA NENEN GALVAO,590,(86)32711283,,VILA OPERARIA,64255000,PEDRO II - IBGE - 220790,PI,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207907177704&VEstado=22&VCodMunicipio=220790,2207907177704,22,220790,5408525cfd85f1404fdb64d4
PSF VILA KOLPING,3024318,,PSF VILA KOLPING,--,JURÍDICA,RUA RAIMUNDO NONATO BRANDAO,S/N,,,VILA KOLPING,64255000,PEDRO II - IBGE - 220790,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207903024318&VEstado=22&VCodMunicipio=220790,2207903024318,22,220790,5408525dfd85f1404fdb64d5
PSF TAPERA DOS VITAL,2404397,,SMS DE PEDRO II,--,JURÍDICA,LOC TAPERA DOS VITAL,S/N,,,ZONA RURAL,64255000,PEDRO II - IBGE - 220790,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902404397&VEstado=22&VCodMunicipio=220790,2207902404397,22,220790,5408525efd85f1404fdb64d6
PSF SERRA DOS MATOES,2404370,,SMS DE PEDRO II,--,JURÍDICA,LOCALIDADE SERRA DOS MATOES,S/N,,,ZONA RURAL,64255000,PEDRO II - IBGE - 220790,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902404370&VEstado=22&VCodMunicipio=220790,2207902404370,22,220790,5408525efd85f1404fdb64d7
PSF SANTA FE,2404354,,SMS DE PEDRO II,--,JURÍDICA,AV PEDRO IVO,S/N,,,SANTA FE,64255000,PEDRO II - IBGE - 220790,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902404354&VEstado=22&VCodMunicipio=220790,2207902404354,22,220790,5408525ffd85f1404fdb64d8
PSF PALMEIRA DOS SOARES,2404346,,SMS DE PEDRO II,--,JURÍDICA,LOCALIDADE PALMEIRA DOS SOARES,S/N,,,ZONA RURAL,64255000,PEDRO II - IBGE - 220790,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902404346&VEstado=22&VCodMunicipio=220790,2207902404346,22,220790,54085260fd85f1404fdb64d9
PSF MUTIRAO,2418754,,SMS DE PEDRO II,--,JURÍDICA,RUA MANOEL GAL VAO,236,,,MUTIRAO,64255000,PEDRO II - IBGE - 220790,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902418754&VEstado=22&VCodMunicipio=220790,2207902418754,22,220790,54085261fd85f1404fdb64da
PSF LAGOA DO SUCURUJU,2404427,,SMS DE PEDRO II,--,JURÍDICA,LOCALIDADE LAGOA DO SUCURUJU,S/N,,,ZONA RURAL,64255000,PEDRO II - IBGE - 220790,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902404427&VEstado=22&VCodMunicipio=220790,2207902404427,22,220790,5408526288bcca504fac48c7
PS FORTALEZA,2325683,,SMS DE PALMEIRA DO PIAUI,--,JURÍDICA,LOCALIDADE FORTALEZA,S/N,(89) 5681245,,ZONA RURAL,64925000,PALMEIRA DO PIAUI - IBGE - 220740,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207402325683&VEstado=22&VCodMunicipio=220740,2207402325683,22,220740,5408526288bcca504fac48c9
JOSE ALBERTO PINHEIRO ARAUJO,2490641,,JOSE ALBERTO PINHEIRO DE ARAUJO,--,FÍSICA,PRACA ROCHA NETO,S/N,( )4621712,,CENTRO,64500000,OEIRAS - IBGE - 220700,PI,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207002490641&VEstado=22&VCodMunicipio=220700,2207002490641,22,220700,5408526288bcca504fac48ca
PSF CRISTO REI,2404435,,SMS DE PEDRO II,--,JURÍDICA,CONJUNTO SANTA MADALENA,S/N,,QUADRA 01 CASA 25,CRISTO REI,64255000,PEDRO II - IBGE - 220790,PI,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902404435&VEstado=22&VCodMunicipio=220790,2207902404435,22,220790,5408526288bcca504fac48cb
PSF CENTRO DE SAUDE H CAMPELO,2778394,,SMS DE PEDRO II,--,JURÍDICA,RUA SOTERO NOGUEIRA LIMA,S/N,,,CENTRO,64255000,PEDRO II - IBGE - 220790,PI,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2207902778394&VEstado=22&VCodMunicipio=220790,2207902778394,22,220790,5408526388bcca504fac48cc
